stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station
2139,,Censier-Daubenton,,0.8523901178821411,0.0410584928861892,0,1944
2448,,Riquet,,0.8532243781978401,0.0414542858308615,0,1666
2486,,Stalingrad,,0.8531489575733171,0.0413571952090166,0,1627
2345,,Pont Neuf,,0.8527032328302706,0.0408902828417936,0,1712
2347,,Porte d'Italie,,0.8520082800132585,0.0412111140980758,0,1718
2384,,Palais-Royal (Musée du Louvre),,0.8527879407481986,0.0407745140489220,0,1774
1676,,Stalingrad,,0.8531489575733171,0.0413571952090166,0,1627
2344,,Pont Marie (Cité des Arts),,0.8526147324588393,0.0411567255509456,0,1711
2055,,Aubervilliers Pantin (4 Chemins),,0.8534949908659759,0.0417692560007022,0,1992
2209,,Gare de l'Est (Verdun),,0.8530153526103743,0.0411847091000566,0,1841
1774,,Palais-Royal (Musée du Louvre),,0.8527879407481986,0.0407745140489220,0,1774
1871,,Mairie d'Ivry,,0.8518773321471613,0.0416126629926524,0,1815
1639,,Villejuif-Léo Lagrange,,0.8517473945659195,0.0412705970317715,0,1650
2104,,Aubervilliers Pantin (4 Chemins),,0.8534949908659759,0.0417692560007022,0,1992
2199,,Fort d'Aubervilliers,,0.8536722953610738,0.0419629168985110,0,1923
1876,,Maison Blanche,,0.8520809177412119,0.0411688635038969,0,1820
2435,,Pyramides,,0.8528422146078443,0.0407502623433133,0,1738
1971,,Chaussée d'Antin (La Fayette),,0.8529554681706157,0.0407386058033816,0,1957
2301,,Mairie d'Ivry,,0.8518773321471613,0.0416126629926524,0,1815
2314,,Opéra,,0.8529131152511242,0.0407233910406098,0,1771
1854,,Les Gobelins,,0.8523121551142245,0.0410641726666844,0,1800
1685,,Tolbiac,,0.8521381774696604,0.0411503571140961,0,1636
2422,,Porte de la Villette,,0.8533838316294036,0.0416499511733172,0,1735
2316,,Le Peletier,,0.8529899772469292,0.0408560720926116,0,1795
2085,,Château Landon,,0.8530509491081362,0.0412382309288165,0,1963
1907,,Jussieu,,0.8524839154301542,0.0411117556833542,0,1866
1648,,Place d'Italie,,0.8522323022065779,0.0411209330063364,0,1789
2528,,Place d'Italie,,0.8522323022065779,0.0411209330063364,0,1789
2250,,Le Kremlin-Bicêtre,,0.8518628583296239,0.0412343213365950,0,1793
1681,,Sully-Morland,,0.8525681311190652,0.0412239700573727,0,1630
1744,,Porte de la Villette,,0.8533838316294036,0.0416499511733172,0,1735
1649,,Place Monge (Jardin des Plantes),,0.8524349804161071,0.0410646848271781,0,1788
2529,,Place Monge (Jardin des Plantes),,0.8524349804161071,0.0410646848271781,0,1788
1740,,Porte de Choisy,,0.8520289693741354,0.0412890360988582,0,1724
2015,,Cadet,,0.8530050334089325,0.0409117169760570,0,1939
2093,,Crimée,,0.8532574619676336,0.0414952220443535,0,1894
1944,,Fort d'Aubervilliers,,0.8536722953610738,0.0419629168985110,0,1923
2221,,Châtelet,,0.8526800110284083,0.0409794211060201,0,1964
1696,,Villejuif-Paul Vaillant Couturier (Hôpital Paul Brousse),,0.8516116831915843,0.0413460277029226,0,1651
2418,,Porte de Choisy,,0.8520289693741354,0.0412890360988582,0,1724
2327,,Louis Blanc,,0.8530936029191536,0.0412915230473529,0,1806
1985,,Corentin-Cariou,,0.8533341309016569,0.0415916232878420,0,1888
2412,,Porte d'Ivry,,0.8520543624045240,0.0413648267428028,0,1719
1800,,Poissonnière,,0.8530316909590119,0.0410170663900824,0,1706
2226,,Chaussée d'Antin (La Fayette),,0.8529554681706157,0.0407386058033816,0,1957
1703,,Riquet,,0.8532243781978401,0.0414542858308615,0,1666
1695,,Villejuif-Louis Aragon,,0.8514483854406385,0.0413264623297697,0,1649
2321,,Les Gobelins,,0.8523121551142245,0.0410641726666844,0,1800
1808,,Porte d'Italie,,0.8520082800132585,0.0412111140980758,0,1718
2519,,Villejuif-Léo Lagrange,,0.8517473945659195,0.0412705970317715,0,1650
1757,,Pyramides,,0.8528422146078443,0.0407502623433133,0,1738
2175,,Corentin-Cariou,,0.8533341309016569,0.0415916232878420,0,1888
1911,,La Courneuve-8-Mai-1945,,0.8537850057342116,0.0420789685155955,0,1869
1806,,Pont Neuf,,0.8527032328302706,0.0408902828417936,0,1712
1790,,Pierre et Marie Curie,,0.8519594108030857,0.0415144041514998,0,1786
1805,,Pont Marie (Cité des Arts),,0.8526147324588393,0.0411567255509456,0,1711
2080,,Crimée,,0.8532574619676336,0.0414952220443535,0,1894
2495,,Tolbiac,,0.8521381774696604,0.0411503571140961,0,1636
1847,,Opéra,,0.8529131152511242,0.0407233910406098,0,1771
2272,,Maison Blanche,,0.8520809177412119,0.0411688635038969,0,1820
2491,,Sully-Morland,,0.8525681311190652,0.0412239700573727,0,1630
1849,,Le Peletier,,0.8529899772469292,0.0408560720926116,0,1795
2020,,Censier-Daubenton,,0.8523901178821411,0.0410584928861892,0,1944
